,sum,sum,median,median,std,std,KS p-value
nb_mean_nb_min_degree_3,14882.037607425536,10599.52672259175,123.01627620221949,120.52764423076924,23.59972060591293,55.579233572394884,1.5777826651435423e-07
nb_mean_nb_min_degree_4,13837.168945748912,11170.092949650836,110.32388663967612,111.30497523153134,6.247617378486445,44.86254809517521,5.681035576737303e-10
nb_mean_nb_min_eccentricity_1,344.6196880853287,309.8845221658872,2.9473684210526314,2.75,1.2153483176327347,1.8951150007519106,1.543256982717687e-08
nb_mean_nb_min_eccentricity_2,478.1431316601079,384.01082722232104,3.8374269005847954,3.654185022026432,0.5945247743782134,1.237384771039169,9.543310771669104e-08
nb_mean_nb_min_eccentricity_3,598.2104827977072,463.04609226184795,4.874865156418554,4.677888022678951,0.33885700159342735,1.3400020721045418,4.362706100580373e-06
nb_mean_nb_min_eccentricity_4,631.1057556481671,497.84887162544305,5.072921108742004,5.031532524807056,0.14990628959292415,1.4122950926137865,7.221516362499586e-06
nb_mean_nb_min_harmonic_centrality_1,35.99438790165406,33.99087791567667,0.2873022185064505,0.2978866516844834,0.016226974508926385,0.017786929612085816,4.1951688760410606e-11
nb_mean_nb_min_harmonic_centrality_2,38.37826995033883,35.36508971443378,0.3038770238710523,0.3114872049454715,0.015752618455504457,0.015508585766309224,2.847792557692741e-06
nb_mean_nb_min_harmonic_centrality_3,40.98268911410674,37.05840515575608,0.3302101157241458,0.328283150539487,0.00776354763457861,0.01623888897225561,3.702131578964268e-17
nb_mean_nb_min_harmonic_centrality_4,41.014391846126834,37.41111730377438,0.3281873175168362,0.328739475991004,0.00259411510018811,0.01265278535625559,7.398886571228402e-11
nb_mean_nb_min_hub_score_1,2.802869124280607,1.430912539239043,0.010348328591928,0.0028028538070042,0.034665569619331864,0.023721347332478843,7.221516362499586e-06
nb_mean_nb_min_hub_score_2,10.87980751260734,7.318436727858802,0.0708743475436299,0.0627444183421844,0.05265000519173834,0.0543909818859039,4.362706100580373e-06
nb_mean_nb_min_hub_score_3,18.530181228187036,13.52434689505749,0.152755568006687,0.1536541970612857,0.025071414722909215,0.0694298031229288,7.080592360195253e-15
nb_mean_nb_min_hub_score_4,17.646666545999246,13.9713033724511,0.1406396879304321,0.142095892575338,0.007803739062993248,0.05609209432935002,1.1324213569155225e-09
nb_mean_nb_min_local_clustering_coef_1,2.4452038380090992,19.46534427265727,0.0159202524745239,0.0232725262576008,0.02031537852729399,0.28450568879586474,3.994080802772015e-16
nb_mean_nb_min_local_clustering_coef_2,3.7665904761644513,19.760223823480572,0.0239337627935217,0.048203726709159,0.023545720823949172,0.27490006811814344,1.4345699033965757e-25
nb_mean_nb_min_local_clustering_coef_3,5.766205354657909,18.409265555626934,0.0469278236442936,0.0501873199376999,0.008164727984857604,0.27075450881794955,5.090969125364598e-14
nb_mean_nb_min_local_clustering_coef_4,6.85743264353519,18.271254300874766,0.055749804995996,0.055890618822153,0.003642717488486636,0.26681435031328155,9.194958129335463e-12
nb_mean_nb_min_pagerank_1,0.03023059297115649,0.024434731345728253,0.000161943595841,0.00014644527891,0.0003735404970714891,0.0001922474418218759,7.221516362499586e-06
nb_mean_nb_min_pagerank_2,0.1015206197759668,0.06798649912362911,0.0006442812329995,0.0005056788309657,0.0005670900356922008,0.00043989858135807137,4.362706100580373e-06
nb_mean_nb_min_pagerank_3,0.176084729217879,0.1310044902512952,0.0014478448801721,0.0014268061307074,0.00026992274023716846,0.0005738936653602295,2.044043787964529e-07
nb_mean_nb_min_pagerank_4,0.165059944117311,0.1382109134968205,0.0013158837071831,0.0013254536894968,6.777926543164085e-05,0.0004367861971420361,8.470426098501106e-10
nb_mean_nb_std_authority_1,22.452636120881273,17.708901497583266,0.1799733230578562,0.18087251189267256,0.039732872225778544,0.09380717209147942,7.194165296172258e-13
nb_mean_nb_std_authority_2,26.46818595206659,21.00761196364509,0.2190733050325092,0.22778501020847763,0.030507948873588746,0.08575503873120048,4.913090221466187e-14
nb_mean_nb_std_authority_3,26.507679567142162,21.642015311723917,0.2131817707347421,0.22024689694254967,0.012584464995568121,0.07218041856126421,3.994080802772015e-16
nb_mean_nb_std_authority_4,24.894081184067694,20.26908517565572,0.1980517394967699,0.1993408458694912,0.003738474314126577,0.062034828356864705,1.2785172223299267e-13
nb_mean_nb_std_betweenness_1,56442807.99879117,36420686.94332764,439958.909997598,349042.47323055315,194312.29859229547,233510.17144190345,5.233479083487255e-07
nb_mean_nb_std_betweenness_2,73616670.34977485,52690612.64684853,569374.6987034905,579019.0202278341,166915.87938378027,246292.66412086607,2.999650039960981e-07
nb_mean_nb_std_betweenness_3,78452019.45249495,61521419.63034191,610996.0808275222,630608.5868962714,79247.56468946119,233587.92654499126,6.146724011760948e-08
nb_mean_nb_std_betweenness_4,71538979.48932406,58587427.587221004,569212.9653262394,572950.7733357013,9830.72436866953,205835.63575347184,2.2798436854229043e-13
nb_mean_nb_std_closeness_1,56442807.99879117,36420686.94332764,439958.909997598,349042.47323055315,194312.29859229547,233510.17144190345,5.233479083487255e-07
nb_mean_nb_std_closeness_2,73616670.34977485,52690612.64684853,569374.6987034905,579019.0202278341,166915.87938378027,246292.66412086607,2.999650039960981e-07
nb_mean_nb_std_closeness_3,78452019.45249495,61521419.63034191,610996.0808275222,630608.5868962714,79247.56468946119,233587.92654499126,6.146724011760948e-08
nb_mean_nb_std_closeness_4,71538979.48932406,58587427.587221004,569212.9653262394,572950.7733357013,9830.72436866953,205835.63575347184,2.2798436854229043e-13
nb_mean_nb_std_constraint_1,24.162663371557638,18.008763978832885,0.1877697538480736,0.15953054314653956,0.041424962280268283,0.08340237348151187,3.529535911851193e-08
nb_mean_nb_std_constraint_2,20.826253675135252,15.599438775735964,0.1636095031586026,0.14703417939855914,0.024454018978178012,0.04885180656494253,2.453600819839764e-07
nb_mean_nb_std_constraint_3,18.210299128406614,14.622564230402334,0.1439548140480749,0.14205592717702276,0.007031489605136547,0.03718441075169453,7.582771264130169e-08
nb_mean_nb_std_constraint_4,18.20578706220045,14.64339346096278,0.1455460494020297,0.1447114978595595,0.0025282385909352503,0.0354211592143257,2.999650039960981e-07
nb_mean_nb_std_coreness_1,1337.4812208394735,950.3976165355205,10.68625684218656,10.164141134101683,0.9981662979056422,4.182163916668983,4.034467632609775e-08
nb_mean_nb_std_coreness_2,1278.5651537323884,944.2647429399316,10.189391986321333,9.941885149784614,0.38381083656303167,3.3372002632434534,3.529535911851193e-08
nb_mean_nb_std_coreness_3,1221.629156563803,958.8579099407227,9.767154417958777,9.8107817960441,0.16309940253333122,2.9367819599080907,2.650627840113777e-11
nb_mean_nb_std_coreness_4,1193.6749850017316,951.2239731137006,9.52157216533606,9.562946005955489,0.10245268368263506,2.7205906861123985,1.0252546433134531e-13
nb_mean_nb_std_degree_1,18314.633808982162,12838.708998197531,143.63182723860206,127.25794514787793,49.60228960449196,75.30181078650321,2.4060887659417125e-07
nb_mean_nb_std_degree_2,23239.96377504288,17528.22075713003,181.30361218747,190.38970456069097,43.376983153629354,77.69662304761094,2.999650039960981e-07
nb_mean_nb_std_degree_3,24778.607161691016,19662.05336254576,195.74172106083844,201.49851872400245,19.40653108569706,70.75116730329378,3.2805162070178084e-09
nb_mean_nb_std_degree_4,22944.83980031684,18710.686139842728,182.67225764805656,183.83392226374932,3.129774069682476,62.005061610180014,7.913588996794642e-14
nb_mean_nb_std_eccentricity_1,136.45798812937164,148.78071299815784,1.0467897169141294,1.0151053963147594,0.2862635479538881,0.9903703352822196,2.4687535236851915e-12
nb_mean_nb_std_eccentricity_2,118.42231387353736,130.54110876979584,0.9325851929701136,0.9385727070172167,0.11842561932165792,0.8514394860480784,7.628953296212384e-11
nb_mean_nb_std_eccentricity_3,104.46282821756404,110.632810372404,0.8233825955729516,0.8223489614945718,0.053513452775768015,0.6744149562015773,2.27093484993677e-11
nb_mean_nb_std_eccentricity_4,104.47353811307168,101.64818002132188,0.8356548148444422,0.8340497993296114,0.016781979927763875,0.4945489375107837,7.836569846121209e-10
nb_mean_nb_std_harmonic_centrality_1,5.955554971454333,4.270062725117287,0.0477830732052105,0.04220477916771815,0.004968062328600966,0.01557277050519883,2.999650039960981e-07
nb_mean_nb_std_harmonic_centrality_2,6.3793678392905395,4.687456469725981,0.0509462238034639,0.0490839099028055,0.0026920509433529098,0.014127755227101716,5.233479083487255e-07
nb_mean_nb_std_harmonic_centrality_3,6.393446847544212,5.041168242259296,0.050937434557992,0.05118172666248925,0.0011750751708337933,0.013522738177041296,1.1505802639582375e-07
nb_mean_nb_std_harmonic_centrality_4,6.270512325381419,5.060190948775261,0.0500797056224773,0.0501225247661584,0.0003022508734210815,0.012822610370106107,9.213187473053331e-11
nb_mean_nb_std_hub_score_1,24.672954144121103,19.51527288441874,0.1940781204051103,0.1963986043530008,0.04556611761733513,0.10722082113812546,9.239630768637237e-13
nb_mean_nb_std_hub_score_2,29.106757076267854,23.331875561504646,0.2408787961284964,0.25445091293054123,0.034914395536727,0.09782002767028314,3.063046427979123e-16
nb_mean_nb_std_hub_score_3,29.415268660325637,23.976181670328167,0.2366849079504829,0.2447624293530098,0.014553713480628809,0.08124672602770178,1.6253502917257852e-16
nb_mean_nb_std_hub_score_4,27.59806174879969,22.478205526435172,0.2195984436358568,0.221247109805768,0.00403293439221055,0.06989892571352636,1.5332487591907543e-14
nb_mean_nb_std_local_clustering_coef_1,19.60071374552445,20.637908729374484,0.1504523028013931,0.18327014359282606,0.05240001805599643,0.09352883780460998,2.0689855224242486e-15
nb_mean_nb_std_local_clustering_coef_2,15.581623405902711,15.675680871288831,0.1173125187068175,0.13381117584080934,0.028919865803314928,0.05546776185482536,1.7697219471431614e-19
nb_mean_nb_std_local_clustering_coef_3,13.354841466959812,12.833702246531638,0.1048805434395961,0.1085279777431951,0.008130649870615387,0.04334068084422918,1.7130981828474604e-20
nb_mean_nb_std_local_clustering_coef_4,13.024611108615082,11.840427111292035,0.104038902447332,0.10431835036772275,0.00150225462854449,0.037541723311206504,4.560716429366606e-24
nb_mean_nb_std_pagerank_1,0.2064327169581371,0.13990628515954934,0.0016011094158414,0.00137486157402995,0.0005619804795750323,0.0008198437375697106,2.4060887659417125e-07
nb_mean_nb_std_pagerank_2,0.2653287092162029,0.19394503052291953,0.0020669872807239,0.00215002807334,0.0005040111666839067,0.0008507188500980537,2.999650039960981e-07
nb_mean_nb_std_pagerank_3,0.2821734693349919,0.22290592343297058,0.0022265199816703,0.0022899792407250997,0.00022209585449780453,0.0007953199985033693,1.4174100246022262e-08
nb_mean_nb_std_pagerank_4,0.2615328844200841,0.21287126185055155,0.0020815102671015,0.0020950286095184,3.489501362805138e-05,0.0006958911535562158,7.913588996794642e-14
nb_mean_pagerank,0.150156241739963,0.14520261695045938,0.0010148049036996,0.0010080086960985,0.0007901541876940319,0.001057241288681238,9.455447245672455e-09
nb_mean_pagerank_1,0.1501562417399581,0.1452026169504561,0.0010148049036996,0.0010080086960985,0.0007901541876940297,0.0010572412886812284,9.455447245672455e-09
nb_mean_pagerank_2,0.0715140637304944,0.0699691481561307,0.0005325177740472,0.0005129252207914,0.0003469721422052576,0.0003977557687432447,1.0749004505958136e-06
nb_mean_pagerank_3,0.0287847894913335,0.0400177193768554,0.0002027953653274,0.0002418428220685,0.00010396990449653223,0.000261004995059335,1.0871414492988525e-14
nb_mean_pagerank_4,0.0222951912548195,0.0286506695904165,0.0001721980972885,0.0001757047848586,4.2162700051697926e-05,0.00015802448813434346,9.3107179635967e-16
nb_min_authority,2.6828216616113223,4.521839327341961,0.004198896355658,0.0163801652532122,0.07408322834107596,0.088772613126805,4.44947178216146e-17
nb_min_betweenness,2358273.671823531,2589926.210310916,0.0,4.5,141737.58770215715,97786.93423894423,3.214669374193334e-10
nb_min_closeness,2358273.671823531,2589926.210310916,0.0,4.5,141737.58770215715,97786.93423894423,3.214669374193334e-10
nb_min_constraint,1.9978928527285624,10.715541977080024,0.0084623566536854,0.0086863836239509,0.056043395036051755,0.13851211106297973,3.0194156530229613e-16
nb_min_coreness,638.0,1058.0,2.0,6.0,7.478813085061713,8.569836944957466,1.2510003524704564e-18
nb_min_degree,1516.0,2435.0,2.0,7.0,43.99046377597998,49.68078114578646,8.866979618464227e-19
nb_min_eccentricity,299.0,429.0,0.0,5.0,2.8080988862286724,2.832523328376502,3.2382988262096577e-09
nb_min_harmonic_centrality,35.09131984936896,34.788454405571834,0.2729296242306477,0.3034523809523879,0.03816570502212377,0.0397621843773746,7.97275565705964e-15
nb_min_hub_score,2.3522544010530626,4.032333377600186,0.0,0.0022563560882817,0.077178380784536,0.10175203828692893,1.2009774792264559e-11
nb_min_local_clustering_coef,2.7782080363817214,18.415475362939258,0.0,0.0243552274009126,0.07030457430431462,0.2798837763831053,1.194485174884266e-18
nb_min_pagerank,0.021162977979615517,0.034827323383940526,6.358143824761149e-05,0.0001326619866394,0.0004833560621219962,0.000514744073891986,7.31069834996088e-22
nb_std_authority,21.814521682607207,19.15725390526187,0.18478394615681532,0.2266098373272392,0.0758049079154417,0.12887726428356225,1.8340249830331002e-13
nb_std_betweenness,49432280.57614936,39865662.87844468,408671.65566145163,439346.4252903925,258050.879215193,339347.21203732793,4.188610854589106e-08
nb_std_closeness,49432280.57614936,39865662.87844468,408671.65566145163,439346.4252903925,258050.879215193,339347.21203732793,4.188610854589106e-08
nb_std_constraint,25.07987905744829,11.69257415301073,0.22035944718160322,0.0781161416933167,0.11968906522569386,0.12014386435973715,7.582771264130169e-08
nb_std_coreness,1300.131133308644,798.1445846968752,11.336853650412063,9.324400487132907,2.569580874869712,5.411286302446335,2.214102915420692e-09
nb_std_degree,16419.88254195037,14384.399925429143,134.9751287487968,167.24074463678602,71.31905942204197,108.01401493310973,3.94288810296118e-11
nb_std_eccentricity,151.0079279940057,118.1401197234021,1.1339663060173772,0.7047921864945658,0.7886044387904805,1.2919264841065137,9.274721084941073e-10
nb_std_harmonic_centrality,5.967613798419859,4.270707317423046,0.04913869804280835,0.0457860988383721,0.013662893981085666,0.02243001661759917,4.188610854589106e-08
nb_std_hub_score,23.589438982704422,21.581039136374503,0.20146378872708695,0.2537362540750268,0.0810672321578662,0.15050129773894633,1.6044539600138076e-14
nb_std_local_clustering_coef,18.62078666127289,17.233345443015136,0.1384437498503217,0.17874844624133518,0.08840904163043256,0.12448589267167413,1.4501093352778586e-09
nb_std_pagerank,0.18738451857949498,0.1503832114759771,0.0015229876968553,0.0017327026910314,0.0008393811798698158,0.0011351220113145523,4.507510105237081e-09
pagerank,0.1425061252954333,0.05151397892406915,0.00042437433840410003,0.00012630057712055,0.0017166453556042988,0.0007133703396244526,8.279206565426952e-16
